,Unnamed: 0,id,referringVisitId,transition,visitId,visitTime,title,lastVisitTime,typedCount,url,visitCount,visitTimeDate,lastVisitTimeDate,thumbnail,description,2d_x,2d_y,3d_x,3d_y,3d_z
743,117,114176,0,link,323306,1665759187844.675,Cannondale - bicycles - by owner - bike sale,1665759187844.675,0,https://boston.craigslist.org/sob/bik/7543652944.html,1,2022-10-14 14:53:07.844675072,2022-10-14 14:53:07.844675072,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Cannondale - bicycles - by owner - bike sale,-51.028137,-2.8369138,-31.68809,-3.474119,-0.14605287
744,1695,113124,321578,typed,321579,1665619519681.078,"Log in to Overleaf - Overleaf, Online LaTeX Editor",1665619519681.078,0,https://www.overleaf.com/login?,1,2022-10-13 00:05:19.681077760,2022-10-13 00:05:19.681077760,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Log in to Overleaf - Overleaf, Online LaTeX Editor",-5.5490317,0.5797812,-3.4274156,-10.706953,-19.242262
745,1687,113127,321584,link,321586,1665619661116.184,bayesian - Laplace smoothing and Dirichlet prior - Cross Validated,1665619661116.184,0,https://stats.stackexchange.com/questions/83203/laplace-smoothing-and-dirichlet-prior,1,2022-10-13 00:07:41.116184064,2022-10-13 00:07:41.116184064,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,bayesian - Laplace smoothing and Dirichlet prior - Cross Validated,-21.948072,-4.758004,-14.595367,-0.025341837,-4.112722
746,1688,113126,0,link,321585,1665619658022.0972,Bayesian smoothing through text classification,1665619658022.0972,0,https://nlp.stanford.edu/courses/cs224n/2001/gruffydd/smoothing.html,1,2022-10-13 00:07:38.022097152,2022-10-13 00:07:38.022097152,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Bayesian smoothing through text classification,-21.969437,-4.357636,-13.940173,-0.04453935,-5.68898
747,114,114179,0,link,323309,1665759192885.0232,Trek 400 road bike 52 cm - bicycles - by owner - bike sale,1665759192885.0232,0,https://boston.craigslist.org/gbs/bik/7543596022.html,1,2022-10-14 14:53:12.885023232,2022-10-14 14:53:12.885023232,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Trek 400 road bike 52 cm - bicycles - by owner - bike sale,-52.65823,-4.8491716,-34.583218,-7.594545,0.56174535
748,1713,113121,321559,link,321560,1665618283517.525,Count-based Language Modeling,1665618283517.525,0,https://redirect.cs.umbc.edu/courses/undergraduate/473/f19/content/slides/04-lm.pdf,1,2022-10-12 23:44:43.517524992,2022-10-12 23:44:43.517524992,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Count-based Language Modeling,29.612976,-12.112918,12.9383745,-3.1655726,19.289131
749,1873,113039,321353,link,321354,1665598106720.4749,"Archive - Mike Featherstone, 2006",1665598106720.4749,0,https://journals.sagepub.com/doi/10.1177/0263276406023002106,1,2022-10-12 18:08:26.720474880,2022-10-12 18:08:26.720474880,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Archive - Mike Featherstone, 2006",6.7742386,-5.3276606,-3.40539,12.06799,12.491972
750,1850,113053,0,link,321386,1665611118259.984,Sugar the Silken (@sugarthesilken) TikTok | Watch Sugar the Silken's Newest TikTok Videos,1665611118259.984,0,https://www.tiktok.com/@sugarthesilken?lang=en,1,2022-10-12 21:45:18.259984128,2022-10-12 21:45:18.259984128,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Sugar the Silken (@sugarthesilken) TikTok | Watch Sugar the Silken's Newest TikTok Videos,-3.9323192,42.3694,0.7408307,24.937794,-11.581811
751,1758,113090,0,auto_toplevel,321513,1665616093055.943,6861_hw2.ipynb - Google Drive,1665616093055.943,0,https://drive.google.com/file/d/15Qe5G1mklNXN9zo7wPlUI8BLtYvGbtRT/view?usp=sharing,1,2022-10-12 23:08:13.055943168,2022-10-12 23:08:13.055943168,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,6861_hw2.ipynb - Google Drive,2.0291145,13.788424,6.3229485,3.045444,-12.112284
752,1759,113089,0,link,321512,1665616028568.032,(99+) Bryan Testa | LinkedIn,1665616028568.032,0,https://www.linkedin.com/in/bryan-testa-b1a4138/,1,2022-10-12 23:07:08.568032000,2022-10-12 23:07:08.568032000,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,(99+) Bryan Testa | LinkedIn,24.554287,38.12739,19.842579,29.655998,-3.0150635
753,5692,111719,0,link,317316,1665194539775.612,Airbnb | Cape Cod - Vacation Rentals & Places to Stay - Airbnb,1665194539775.612,0,https://www.airbnb.com/s/Cape-Cod--Massachusetts--USA/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=one_week&price_filter_input_type=0&query=Cape%20Cod%2C%20MA&place_id=ChIJTelJAUQV-4kRC7IcAPoOnB8&date_picker_type=calendar&checkin=2022-10-08&checkout=2022-10-10&adults=2&source=structured_search_input_header&search_type=user_map_move&price_filter_num_nights=2&min_bedrooms=1&min_beds=1&ne_lat=41.69313069720008&ne_lng=-70.09797190912678&sw_lat=41.63362646193545&sw_lng=-70.17170047052815&zoom=14&search_by_map=true,1,2022-10-08 02:02:19.775612160,2022-10-08 02:02:19.775612160,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbnb | Cape Cod - Vacation Rentals & Places to Stay - Airbnb,-41.494526,6.04061,-25.899776,3.5549648,-4.6687083
754,5563,111827,317446,link,317447,1665195204680.721,"Vrbo | Book your vacation rentals: beach houses, cabins, condos & more",1665195204680.721,0,https://www.vrbo.com/,1,2022-10-08 02:13:24.680720896,2022-10-08 02:13:24.680720896,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Vrbo | Book your vacation rentals: beach houses, cabins, condos & more",-40.745728,4.868163,-24.851477,6.686698,-4.6950665
755,5548,111835,317454,link,317463,1665195287203.5378,Top 20 Cape Cod house rentals | Vrbo.com,1665195287203.5378,0,https://www.vrbo.com/search/keywords:cape-cod-massachusetts-united-states-of-america/arrival:2022-10-08/departure:2022-10-10/filter:74/minNightlyPrice/0/minTotalPrice/0?filterByTotalPrice=true&petIncluded=false&ssr=true&adultsCount=2&childrenCount=0&orderBy=prices&ascending=true,1,2022-10-08 02:14:47.203537920,2022-10-08 02:14:47.203537920,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Top 20 Cape Cod house rentals | Vrbo.com,-42.303802,4.371922,-22.801653,2.6237164,-4.4080067
756,1744,113100,0,link,321528,1665616208894.5688,Amazon.com: Razors - Prime Eligible,1665616208894.5688,0,https://www.amazon.com/s?k=razors&rh=p_85%3A2470955011&s=price-asc-rank&dc&qid=1665616205&rnid=2470954011&ref=sr_st_price-asc-rank&ds=v1%3AVGpJaBMMbCox2WitjPfj93zxTq3zHuxILpapkitRwn4,1,2022-10-12 23:10:08.894568960,2022-10-12 23:10:08.894568960,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Amazon.com: Razors - Prime Eligible,-29.017384,-10.106321,-12.690867,8.016203,19.967264
757,5557,111832,317453,link,317454,1665195246474.524,Top 50 Cape Cod house rentals | Vrbo.com,1665195246474.524,0,https://www.vrbo.com/search/keywords:cape-cod-massachusetts-united-states-of-america/arrival:2022-10-08/departure:2022-10-10/filter:74/minNightlyPrice/0/minTotalPrice/0?filterByTotalPrice=true&petIncluded=false&ssr=true&adultsCount=2&childrenCount=0,1,2022-10-08 02:14:06.474523904,2022-10-08 02:14:06.474523904,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Top 50 Cape Cod house rentals | Vrbo.com,-42.17836,4.289239,-22.11873,4.105721,-5.111299
758,1807,113081,321412,link,321459,1665614537310.266,295966994_624673172165533_1726941554845021267_n.jpg — Are.na,1665614537310.266,0,https://www.are.na/block/18345788,1,2022-10-12 22:42:17.310266112,2022-10-12 22:42:17.310266112,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,295966994_624673172165533_1726941554845021267_n.jpg — Are.na,-0.36577937,23.273369,-10.819027,16.837643,-2.5632954
759,1800,113083,0,link,321466,1665614636405.612,Global Startup Labs | MISTI,1665614636405.612,0,https://misti.mit.edu/your-resources/crafting-your-experience/types-programs/global-startup-labs,1,2022-10-12 22:43:56.405612032,2022-10-12 22:43:56.405612032,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Global Startup Labs | MISTI,-12.424294,3.4192321,-5.5046244,8.193863,-19.232244
760,1801,113082,0,typed,321465,1665614621827.516,applymisti.mit.edu,1665614621827.516,1,https://applymisti.mit.edu/,1,2022-10-12 22:43:41.827516160,2022-10-12 22:43:41.827516160,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,applymisti.mit.edu,-9.037007,4.3253317,1.6515261,7.2623725,-17.393555
761,4061,112458,319032,form_submit,319033,1665415742325.0898,Review and pay - Check flights and pay for your trip - American Airlines,1665415742325.0898,0,https://www.aa.com/booking/reviewAndPay?bookingPathStateId=1665415623788-764,1,2022-10-10 15:29:02.325089792,2022-10-10 15:29:02.325089792,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Review and pay - Check flights and pay for your trip - American Airlines,-28.34814,-1.4498982,-18.153381,6.3269367,12.694706
762,6255,111557,316712,link,316713,1665159879342.3582,Google Maps Hide Labels. Simple way to have less clutter on your… | by Sami C. | Medium,1665159879342.3582,0,https://chsamii.medium.com/google-maps-hide-labels-fc0898e7edd,1,2022-10-07 16:24:39.342358272,2022-10-07 16:24:39.342358272,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Google Maps Hide Labels. Simple way to have less clutter on your… | by Sami C. | Medium,-5.5915103,-16.102213,-12.689401,-8.597708,3.8761497
763,53,114236,0,link,323370,1665759481034.091,Cannondale Road bike frame - bicycles - by owner - bike sale,1665759481034.091,0,https://boston.craigslist.org/nos/bik/7538739357.html,1,2022-10-14 14:58:01.034091008,2022-10-14 14:58:01.034091008,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Cannondale Road bike frame - bicycles - by owner - bike sale,-51.859005,-3.703114,-33.585773,-4.438648,0.8223261
764,59,114230,0,link,323364,1665759474084.501,Panasonic DX 1000 vintage road bike - bicycles - by owner - bike sale,1665759474084.501,0,https://boston.craigslist.org/gbs/bik/7539691344.html,1,2022-10-14 14:57:54.084500992,2022-10-14 14:57:54.084500992,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Panasonic DX 1000 vintage road bike - bicycles - by owner - bike sale,-53.7876,-4.7358065,-31.757933,-8.089122,-1.8853248
765,6272,111548,316693,link,316694,1665159392835.219,20 Cool Interactive WebGL Examples – Bashooka,1665159392835.219,0,https://bashooka.com/coding/20-cool-interactive-webgl-examples/,1,2022-10-07 16:16:32.835218944,2022-10-07 16:16:32.835218944,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,20 Cool Interactive WebGL Examples – Bashooka,-10.44001,-23.325401,1.0512695,-13.242749,-3.595491
766,1185,113436,0,link,322124,1665691841813.051,Single Speed (flip flop) chromoly frame - bicycles - by owner - bike...,1665691841813.051,0,https://boston.craigslist.org/nos/bik/7545049997.html,1,2022-10-13 20:10:41.813051136,2022-10-13 20:10:41.813051136,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Single Speed (flip flop) chromoly frame - bicycles - by owner - bike...,-55.6798,-3.39294,-35.125954,-5.9265485,-4.676937
767,6267,111552,316699,link,316700,1665159660184.545,How to Turn Off Labels in Google Maps,1665159660184.545,0,"https://www.alphr.com/turn-off-labels-google-maps/#:~:text=Find%20the%20%E2%80%9CLayers%E2%80%9D%20menu%20in,it%20to%20remove%20all%20labels.",1,2022-10-07 16:21:00.184545024,2022-10-07 16:21:00.184545024,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,How to Turn Off Labels in Google Maps,-4.5869985,-16.813757,-11.065519,-5.949641,3.7454255
768,6259,111554,316707,link,316708,1665159816590.1,Hiding Map Features With Styling  |  Maps JavaScript API  |  Google Developers,1665159816590.1,0,https://developers.google.com/maps/documentation/javascript/examples/hiding-features,1,2022-10-07 16:23:36.590100224,2022-10-07 16:23:36.590100224,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Hiding Map Features With Styling  |  Maps JavaScript API  |  Google Developers,-17.918602,-18.461672,-14.257632,-12.2616,-12.793712
769,6257,111555,316709,link,316710,1665159869547.102,javascript - Google Maps Hiding Marker Labels - Stack Overflow,1665159869547.102,0,https://stackoverflow.com/questions/64403696/google-maps-hiding-marker-labels,1,2022-10-07 16:24:29.547101952,2022-10-07 16:24:29.547101952,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,javascript - Google Maps Hiding Marker Labels - Stack Overflow,-6.796742,-27.213182,-9.493296,-15.305372,1.8978641
770,38,114251,0,link,323385,1665759502184.046,Francesco Moser Super Prestige Racing Bike - bicycles - by owner -...,1665759502184.046,0,https://boston.craigslist.org/sob/bik/7537132177.html,1,2022-10-14 14:58:22.184046080,2022-10-14 14:58:22.184046080,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Francesco Moser Super Prestige Racing Bike - bicycles - by owner -...,-54.840435,-3.3051884,-33.673508,-7.256222,-6.261738
771,1228,113397,0,link,322081,1665691697299.376,Univega 12 Speed Road Bike - bicycles - by owner - bike sale,1665691697299.376,0,https://boston.craigslist.org/gbs/bik/7534618311.html,1,2022-10-13 20:08:17.299375872,2022-10-13 20:08:17.299375872,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Univega 12 Speed Road Bike - bicycles - by owner - bike sale,-52.510216,-3.3360045,-33.918385,-4.1288724,-1.8902683
772,6198,111577,316774,link,316778,1665161149802.6072,⚙️ algorithmic botany — Are.na,1665164552606.3298,0,https://www.are.na/trudy-painter/algorithmic-botany-nvaf-z84pxu,1,2022-10-07 16:45:49.802607104,2022-10-07 17:42:32.606329856,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,⚙️ algorithmic botany — Are.na,42.360683,14.745669,33.483166,2.9868314,0.6292949
773,6197,111578,0,link,316779,1665161161098.4,Coding Challenge #16: L-System Fractal Trees - YouTube,1665161161098.4,0,https://www.youtube.com/watch?v=E1B4UoSQMFw&feature=youtu.be&list=PLRqwX-V7Uu6bxNsa_3SfCPyF9Md9XvXhR,1,2022-10-07 16:46:01.098400256,2022-10-07 16:46:01.098400256,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Coding Challenge #16: L-System Fractal Trees - YouTube,-10.25934,-21.841564,0.21427377,-10.672239,-7.192759
774,72,114220,0,link,323351,1665759406488.199,Single speed bike Columbus SLX tubing - bicycles - by owner - bike...,1665759406488.199,0,https://boston.craigslist.org/gbs/bik/7540490400.html,1,2022-10-14 14:56:46.488198912,2022-10-14 14:56:46.488198912,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Single speed bike Columbus SLX tubing - bicycles - by owner - bike...,-55.74905,-3.1111922,-34.890152,-4.2991757,-5.623182
775,75,114217,0,link,323348,1665759395666.343,Single Speed Bicycle 57X57CM - bicycles - by owner - bike sale,1665759395666.343,0,https://boston.craigslist.org/nos/bik/7530322529.html,1,2022-10-14 14:56:35.666342912,2022-10-14 14:56:35.666342912,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Single Speed Bicycle 57X57CM - bicycles - by owner - bike sale,-52.077587,-5.4458933,-36.903057,-5.691275,0.70226306
776,1161,113456,0,link,322148,1665691983377.975,"FUJI Newest 4.0 racing bike; like new!; STI;5'3"" to 5'6"" - bicycles...",1665691983377.975,0,https://boston.craigslist.org/nos/bik/7543427304.html,1,2022-10-13 20:13:03.377975040,2022-10-13 20:13:03.377975040,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"FUJI Newest 4.0 racing bike; like new!; STI;5'3"" to 5'6"" - bicycles...",-59.233547,-5.274382,-41.422783,-8.356834,-3.444853
777,6190,111583,316785,link,316786,1665164619033.524,LinkedIn,1665164619033.524,0,https://www.linkedin.com/in/ian-mcgraw-9b631210a,1,2022-10-07 17:43:39.033523968,2022-10-07 17:43:39.033523968,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,LinkedIn,24.94061,2.007031,13.373289,0.17672028,2.3317208
778,6449,111459,316501,link,316508,1665156617067.2368,How to See Your Spotify Listening History in 3 Ways,1665156617067.2368,0,https://www.businessinsider.com/guides/streaming/how-to-see-spotify-listening-history,1,2022-10-07 15:30:17.067236864,2022-10-07 15:30:17.067236864,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,How to See Your Spotify Listening History in 3 Ways,-0.5846199,-8.881005,-9.231799,0.5276529,5.3237553
779,1085,113512,0,link,322224,1665692372453.472,Vintage Univega Maxima Sport - bicycles - by owner - bike sale,1665692372453.472,0,https://boston.craigslist.org/gbs/bik/7543664649.html,1,2022-10-13 20:19:32.453472000,2022-10-13 20:19:32.453472000,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Vintage Univega Maxima Sport - bicycles - by owner - bike sale,-53.312912,-3.0706701,-32.19675,-5.673724,-2.7333007
780,1091,113509,0,link,322218,1665692364387.219,Bianchi road bike for sale - bicycles - by owner - bike sale,1665692364387.219,0,https://boston.craigslist.org/gbs/bik/7544687192.html,1,2022-10-13 20:19:24.387218944,2022-10-13 20:19:24.387218944,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Bianchi road bike for sale - bicycles - by owner - bike sale,-51.46857,-4.3052835,-35.379456,-3.2162476,0.29856336
781,6420,111469,316536,link,316537,1665156784702.512,3D Maps Showcase: A World of Possibilities,1665156784702.512,0,https://www.mapbox.com/blog/3d-maps-showcase,1,2022-10-07 15:33:04.702511872,2022-10-07 15:33:04.702511872,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,3D Maps Showcase: A World of Possibilities,-12.675994,-23.35541,-1.1857953,-17.024443,-4.1282496
782,6419,111470,0,link,316538,1665156871347.6418,The potential of digital twins for smart cities based on our demo of Hamburg transportation,1665156871347.6418,0,https://ubilabs.com/en/insights/potential-of-digital-twins-for-smart-cities,1,2022-10-07 15:34:31.347641856,2022-10-07 15:34:31.347641856,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,The potential of digital twins for smart cities based on our demo of Hamburg transportation,-21.9368,-16.2065,-18.437536,-16.753603,-10.811423
783,6417,111473,316518,link,316541,1665156896726.848,Custom Map Tools & Products - Google Maps Platform,1665156896726.848,0,https://mapsplatform.google.com/maps-products/#dynamic-maps,1,2022-10-07 15:34:56.726848000,2022-10-07 15:34:56.726848000,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Custom Map Tools & Products - Google Maps Platform,-10.521163,-17.070654,-8.904624,-8.01619,-0.7603018
784,6416,111474,0,link,316542,1665156904514.57,Custom Dynamic Map Visualization - Google Maps Platform,1665156904514.57,0,https://mapsplatform.google.com/maps-products/dynamic-maps/,1,2022-10-07 15:35:04.514569984,2022-10-07 15:35:04.514569984,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Custom Dynamic Map Visualization - Google Maps Platform,-10.307926,-17.122187,-8.167469,-9.500353,-1.309715
785,11,114277,0,link,323412,1665759595964.071,Univega - Gran Rally - bicycles - by owner - bike sale,1665759595964.071,0,https://boston.craigslist.org/nos/bik/7534188396.html,1,2022-10-14 14:59:55.964071168,2022-10-14 14:59:55.964071168,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Univega - Gran Rally - bicycles - by owner - bike sale,-52.51117,-1.5935991,-31.26625,-2.8275695,-2.7890341
786,1111,113492,0,link,322198,1665692286115.6362,curb alert: bianchi - bicycles - by owner - bike sale,1665692286115.6362,0,https://boston.craigslist.org/gbs/bik/7544769652.html,1,2022-10-13 20:18:06.115636224,2022-10-13 20:18:06.115636224,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,curb alert: bianchi - bicycles - by owner - bike sale,-51.533875,-1.2338566,-34.040565,-1.2730145,-2.2623496
787,1156,113460,0,link,322153,1665692032144.855,"Centurion 12-Speed Road Bike w/Rack, Cro-Moly Frame, Made In Japan -...",1665692032144.855,0,https://boston.craigslist.org/gbs/bik/7544943692.html,1,2022-10-13 20:13:52.144855040,2022-10-13 20:13:52.144855040,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,"Centurion 12-Speed Road Bike w/Rack, Cro-Moly Frame, Made In Japan -...",-56.814495,-4.822403,-36.431194,-9.116089,-5.515873
788,6339,111532,0,link,316625,1665157913034.0322,Map Management – Google Maps Platform – internet mirror – Google Cloud console,1665157913034.0322,0,https://console.cloud.google.com/google/maps-apis/studio/maps?project=internet-mirror-364815,1,2022-10-07 15:51:53.034032128,2022-10-07 15:51:53.034032128,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Map Management – Google Maps Platform – internet mirror – Google Cloud console,-12.404445,-11.8184185,-7.4245205,-5.2842274,-6.467634
789,6338,111533,0,link,316626,1665157930516.316,Create new map ID – Google Maps Platform – internet mirror – Google Cloud console,1665157930516.316,0,https://console.cloud.google.com/google/maps-apis/studio/maps/new?project=internet-mirror-364815,1,2022-10-07 15:52:10.516315904,2022-10-07 15:52:10.516315904,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Create new map ID – Google Maps Platform – internet mirror – Google Cloud console,-13.035194,-10.785751,-7.8765883,-2.9517024,-7.029155
790,6337,111534,0,link,316627,1665157954041.019,tutorial – Google Maps Platform – internet mirror – Google Cloud console,1665157954041.019,0,https://console.cloud.google.com/google/maps-apis/studio/maps/4c193f0dd3f4b70f?project=internet-mirror-364815,1,2022-10-07 15:52:34.041019136,2022-10-07 15:52:34.041019136,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,tutorial – Google Maps Platform – internet mirror – Google Cloud console,-12.332145,-11.176846,-6.002792,-4.6176243,-8.237523
791,24,114264,0,link,323399,1665759570871.585,Cilo Sport 105 Road Race Bicycle - bicycles - by owner - bike sale,1665759570871.585,0,https://boston.craigslist.org/gbs/bik/7527882915.html,1,2022-10-14 14:59:30.871585024,2022-10-14 14:59:30.871585024,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Cilo Sport 105 Road Race Bicycle - bicycles - by owner - bike sale,-52.805916,-4.040235,-35.49376,-5.8914113,-1.3995163
792,6391,111493,0,link,316570,1665157278368.9229,(99+) Alex M. | LinkedIn,1665157278368.9229,0,https://www.linkedin.com/in/amuramoto/,1,2022-10-07 15:41:18.368922880,2022-10-07 15:41:18.368922880,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,(99+) Alex M. | LinkedIn,24.938864,36.513702,22.50187,28.647484,-2.6277838
793,6390,111494,0,link,316571,1665157306839.468,Add a map to your website (JavaScript)  |  Google Developers,1665157306839.468,0,https://developers.google.com/codelabs/maps-platform/maps-platform-101-js,1,2022-10-07 15:41:46.839468032,2022-10-07 15:41:46.839468032,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Add a map to your website (JavaScript)  |  Google Developers,-16.878246,-22.820599,-12.283516,-17.16141,-2.4323072
794,1132,113478,0,link,322177,1665692097022.409,Trek OCLV Full Carbon USPS Edition Blue Road Bike - Pristine...,1665692097022.409,0,https://boston.craigslist.org/gbs/bik/7540277982.html,1,2022-10-13 20:14:57.022408960,2022-10-13 20:14:57.022408960,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Trek OCLV Full Carbon USPS Edition Blue Road Bike - Pristine...,-57.19762,-6.4395075,-38.152954,-11.237603,-3.6593235
795,6384,111502,0,link,316580,1665157349373.159,Welcome – breadcrumb – Google Cloud console,1665157349373.159,0,https://console.cloud.google.com/welcome?project=breadcrumb-302422&pli=1,1,2022-10-07 15:42:29.373158912,2022-10-07 15:42:29.373158912,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Welcome – breadcrumb – Google Cloud console,-10.221576,-9.863728,-1.8334605,-5.734583,-8.329592
796,6383,111503,0,link,316581,1665157395771.7,New Project – Google Cloud console,1665157395771.7,0,https://console.cloud.google.com/projectcreate?previousPage=%2Fwelcome%3Fproject%3Dbreadcrumb-302422%26pli%3D1&organizationId=0,1,2022-10-07 15:43:15.771699968,2022-10-07 15:43:15.771699968,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,New Project – Google Cloud console,-9.431997,-10.134126,-1.659515,-3.6265984,-7.1552052
797,6380,111506,0,link,316584,1665157411713.481,Dashboard – internet mirror – Google Cloud console,1665157411713.481,0,https://console.cloud.google.com/home/dashboard?project=internet-mirror-364815&organizationId=0,1,2022-10-07 15:43:31.713480960,2022-10-07 15:43:31.713480960,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Dashboard – internet mirror – Google Cloud console,-11.12315,-11.153643,-3.6927514,-4.582724,-4.708673
798,6379,111507,0,link,316585,1665157437171.5022,Overview – Google Maps Platform – internet mirror – Google Cloud console,1665157437171.5022,0,https://console.cloud.google.com/google/maps-apis/overview?referrer=search&organizationId=0&project=internet-mirror-364815,1,2022-10-07 15:43:57.171502080,2022-10-07 15:43:57.171502080,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Overview – Google Maps Platform – internet mirror – Google Cloud console,-12.148198,-11.477564,-4.927298,-5.7269516,-6.8207994
799,6378,111508,0,link,316586,1665157456564.077,APIs – Google Maps Platform – internet mirror – Google Cloud console,1665157456564.077,0,https://console.cloud.google.com/google/maps-apis/api-list?organizationId=0&project=internet-mirror-364815,1,2022-10-07 15:44:16.564076800,2022-10-07 15:44:16.564076800,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,APIs – Google Maps Platform – internet mirror – Google Cloud console,-12.059325,-12.15158,-6.095672,-5.923205,-4.971434
800,6189,111584,0,link,316787,1665164621580.019,(99+) Ian McGraw | LinkedIn,1665164621580.019,0,https://www.linkedin.com/in/ian-mcgraw-9b631210a/,1,2022-10-07 17:43:41.580018944,2022-10-07 17:43:41.580018944,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,(99+) Ian McGraw | LinkedIn,23.47268,37.435177,21.551092,28.912642,-5.0778093
801,5816,87611,317105,link,317181,1665172055728.097,in-tune invitations - PlanetScale,1665172055728.097,0,https://app.planetscale.com/in-tune/settings/members/invitations,1,2022-10-07 19:47:35.728097024,2022-10-07 19:47:35.728097024,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,in-tune invitations - PlanetScale,38.281162,-18.465612,19.17375,-8.022961,29.682655
802,1585,113188,321691,link,321692,1665628930474.252,Sam Altman - Wikipedia,1665628930474.252,0,https://en.wikipedia.org/wiki/Sam_Altman,1,2022-10-13 02:42:10.474252032,2022-10-13 02:42:10.474252032,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Sam Altman - Wikipedia,9.8206835,-0.27018136,-1.80817,10.889329,3.5662973
803,1540,113214,0,link,321749,1665664532334.138,$2900 New York City Apartment - YouTube,1665664532334.138,0,https://www.youtube.com/watch?v=PxG_ITAVDlY,1,2022-10-13 12:35:32.334137856,2022-10-13 12:35:32.334137856,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,$2900 New York City Apartment - YouTube,-38.047615,12.028204,-24.787117,8.178322,-10.442742
